Customer Name,Address,Product Code,Product Name,Invoice Date,Quantity,Qty (Pcs),Price,Gross Amount,DPP,Tax,Net Amount
ALFATIH MART,JL. LAMPU SATU,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-01-05,0.12.0,12.0,162162.2,108108.13,108108.13,11891.89,120000.0
ALFATIH MART,JL. LAMPU SATU,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-03-25,0.12.0,12.0,162162.2,108108.13,108108.13,11891.89,120000.0
ALFATIH MART,JL. LAMPU SATU,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-01-05,0.12.0,12.0,126000.0,84000.0,84000.0,9240.0,93240.0
ALFATIH MART,JL. LAMPU SATU,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-02-12,0.12.0,12.0,126000.0,84000.0,84000.0,9240.0,93240.0
ALFATIH MART,JL. LAMPU SATU,PASEO-061,PASEO B WIPES PURITY GAZETTE 80S,2024-02-12,0.12.0,12.0,305454.6,152727.3,152727.3,16800.0,169527.0
ALFATIH MART,JL. LAMPU SATU,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-10,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
ALFATIH MART,JL. LAMPU SATU,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-12,0.24.0,24.0,439418.2,219709.1,219709.1,24168.0,243877.0
ALFATIH MART,JL. LAMPU SATU,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-03-25,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
ALFATIH MART,JL. LAMPU SATU,Paseo-053.,PASEO AB WET WIPES GAZETTE 25S B1 G1 1100,2024-01-05,0.12.0,12.0,126000.0,84000.0,84000.0,9240.0,93240.0
ALFATIH MART,JL. LAMPU SATU,Paseo-053.,PASEO AB WET WIPES GAZETTE 25S B1 G1 1100,2024-02-12,0.0.0,0.0,126000.0,0.0,0.0,0.0,0.0
ALFATIH MART,JL. LAMPU SATU,Paseo-053.,PASEO AB WET WIPES GAZETTE 25S B1 G1 1100,2024-03-25,0.12.0,12.0,126000.0,84000.0,84000.0,9240.0,93240.0
ANEKA PLASTIK,JL. BRAWIJAYA,NICE-011,NICE FKILO 700G,2024-01-25,1.0.0,20.0,534545.5,534545.5,526527.32,57918.0,584445.0
ANEKA PLASTIK,JL. BRAWIJAYA,NICE-016,NICE FSP 180S GT,2024-01-25,3.0.0,180.0,337090.9,1011272.7,1011272.7,111240.0,1122513.0
ANEKA PLASTIK,JL. BRAWIJAYA,NICE-025,NICE FSP 250S GT NEW,2024-02-22,2.0.0,72.0,274909.1,549818.2,549818.2,60480.0,610298.0
ANEKA PLASTIK,JL. BRAWIJAYA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-01-25,1.0.0,20.0,718729.7,718729.7,718729.7,79060.27,797790.0
ANEKA PLASTIK,JL. BRAWIJAYA,PASEO-025,PASEO ELG TCORE NE 12R 300S,2024-01-25,0.0.0,0.0,265300.0,0.0,0.0,0.0,0.0
ANEKA PLASTIK,JL. BRAWIJAYA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-25,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
ANEKA PLASTIK,JL. BRAWIJAYA,TOPLY-001,TOPLY NL MG WHT 100S PTG 2,2024-02-22,5.0.0,300.0,198000.0,990000.0,990000.0,108900.0,1098900.0
ASONG,JL. RAYA MANDALA MULI,JOLLY-011,JOLLY FKILO 560G,2024-02-20,1.0.0,30.0,428378.4,428378.4,428378.4,47121.62,475500.0
ASONG,JL. RAYA MANDALA MULI,NICE-020,NICE TCORE NE 1R 238S GT,2024-01-18,0.24.0,24.0,388909.1,77781.82,77781.82,8556.0,86338.0
ASONG,JL. RAYA MANDALA MULI,NICE-025,NICE FSP 250S GT NEW,2024-01-18,1.0.0,36.0,274909.1,274909.1,274909.1,30240.0,305149.0
ASONG,JL. RAYA MANDALA MULI,NICE-025,NICE FSP 250S GT NEW,2024-02-20,2.0.0,72.0,274909.1,549818.2,549818.2,60480.0,610298.0
ASONG,JL. RAYA MANDALA MULI,PASEO-006,PASEO ELG FSP 250S,2024-01-18,1.0.0,40.0,609009.0,609009.0,609009.0,66990.99,676000.0
ASONG,JL. RAYA MANDALA MULI,PASEO-006,PASEO ELG FSP 250S,2024-02-27,1.0.0,40.0,609009.0,609009.0,609009.0,66990.99,676000.0
ASONG,JL. RAYA MANDALA MULI,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-18,2.0.0,96.0,439418.2,878836.4,878836.4,96672.0,975508.0
ASONG,JL. RAYA MANDALA MULI,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-02,2.0.0,96.0,439418.2,878836.4,878836.4,96672.0,975508.0
ASONG,JL. RAYA MANDALA MULI,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-27,2.0.0,96.0,439418.2,878836.4,878836.4,96672.0,975508.0
ASONG,JL. RAYA MANDALA MULI,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-03-19,2.0.0,96.0,439418.2,878836.4,878836.4,96672.0,975508.0
ATUT,GANG SAYUR,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-18,1.0.0,48.0,439418.2,439418.2,439418.2,48336.0,487754.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,JOLLY-007,JOLLY FKILO PTG 2 1000G,2024-02-12,3.0.0,60.0,727000.0,2181000.0,2181000.0,239910.0,2420910.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,JOLLY-011,JOLLY FKILO 560G,2024-01-05,3.0.0,90.0,428378.4,1285135.2,1285135.2,141364.87,1426500.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,JOLLY-011,JOLLY FKILO 560G,2024-01-17,3.0.0,90.0,428378.4,1285135.2,1285135.2,141364.87,1426500.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,JOLLY-011,JOLLY FKILO 560G,2024-01-29,3.0.0,90.0,428378.4,1285135.2,1285135.2,141364.87,1426500.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,JOLLY-011,JOLLY FKILO 560G,2024-02-12,3.0.0,90.0,428378.4,1285135.2,1285135.2,141364.87,1426500.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,JOLLY-011,JOLLY FKILO 560G,2024-03-28,3.0.0,90.0,428378.4,1285135.2,1285135.2,141364.87,1426500.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,JOLLY-014,JOLLY KLNR NL 240S,2024-01-05,2.0.0,48.0,250909.1,501818.2,501818.2,55200.0,557018.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,JOLLY-018,JOLLY FPU 90G 10P MP,2024-02-07,2.0.0,20.0,235017.6,470035.2,470035.2,51703.87,521739.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-002,NICE FSP 200S,2024-01-05,2.0.0,80.0,421200.0,842400.0,842400.0,92664.0,935064.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-002,NICE FSP 200S,2024-02-07,3.0.0,120.0,421200.0,1263600.0,1263600.0,138996.0,1402596.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-002,NICE FSP 200S,2024-02-19,3.0.0,120.0,421200.0,1263600.0,1263600.0,138996.0,1402596.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-008,NICE TCORE E 10R 230S,2024-01-05,0.0.0,0.0,303818.2,0.0,0.0,0.0,0.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-008,NICE TCORE E 10R 230S,2024-02-07,2.0.0,20.0,303818.2,607636.4,607636.4,66840.0,674476.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-009,NICE TCORE NE 10R 238S,2024-01-17,3.0.0,36.0,386181.8,1158545.4,1158545.4,127439.99,1285985.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-011,NICE FKILO 700G,2024-01-05,3.0.0,60.0,534545.5,1603636.5,1603636.5,176400.02,1780037.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-011,NICE FKILO 700G,2024-01-17,3.0.0,60.0,534545.5,1603636.5,1603636.5,176400.02,1780037.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-011,NICE FKILO 700G,2024-01-29,3.0.0,60.0,534545.5,1603636.5,1603636.5,176400.02,1780037.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-011,NICE FKILO 700G,2024-02-07,3.0.0,60.0,534545.5,1603636.5,1603636.5,176400.02,1780037.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-011,NICE FKILO 700G,2024-03-28,3.0.0,60.0,534545.5,1603636.5,1603636.5,176400.02,1780037.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-016,NICE FSP 180S GT,2024-01-10,5.0.0,300.0,337090.9,1685454.5,1685454.5,185400.0,1870855.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-016,NICE FSP 180S GT,2024-01-17,10.0.0,600.0,337090.9,3370909.0,3370909.0,370799.99,3741709.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-016,NICE FSP 180S GT,2024-01-29,15.0.0,900.0,337090.9,5056363.5,5056363.5,556199.99,5612563.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-016,NICE FSP 180S GT,2024-02-12,15.0.0,900.0,337090.9,5056363.5,5056363.5,556199.99,5612563.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-016,NICE FSP 180S GT,2024-02-27,10.0.0,600.0,337090.9,3370909.0,3370909.0,370799.99,3741709.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-016,NICE FSP 180S GT,2024-03-07,4.0.0,240.0,337090.9,1348363.6,1348363.6,148320.0,1496684.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-020,NICE TCORE NE 1R 238S GT,2024-01-17,3.0.0,360.0,388909.1,1166727.3,1166727.3,128340.0,1295067.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-020,NICE TCORE NE 1R 238S GT,2024-02-12,2.0.0,240.0,388909.1,777818.2,777818.2,85560.0,863378.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-01-11,15.0.0,540.0,274909.1,4123636.5,4123636.5,453600.01,4577237.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-01-17,5.0.0,180.0,274909.1,1374545.5,1374545.5,151200.01,1525746.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-01-29,15.0.0,540.0,274909.1,4123636.5,4123636.5,453600.01,4577237.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-02-07,4.0.0,144.0,274909.1,1099636.4,1099636.4,120960.0,1220596.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-02-12,15.0.0,540.0,274909.1,4123636.5,4123636.5,453600.01,4577237.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-02-27,10.0.0,360.0,274909.1,2749091.0,2749091.0,302400.01,3051491.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-03-07,15.0.0,540.0,274909.1,4123636.5,4123636.5,453600.01,4577237.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-025,NICE FSP 250S GT NEW,2024-03-28,10.0.0,360.0,274909.1,2749091.0,2749091.0,302400.01,3051491.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-01-05,3.0.0,60.0,718729.7,2156189.1,2156189.1,237180.8,2393370.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-01-17,3.0.0,60.0,718729.7,2156189.1,2156189.1,237180.8,2393370.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-01-29,3.0.0,60.0,718729.7,2156189.1,2156189.1,237180.8,2393370.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-02-07,3.0.0,60.0,718729.7,2156189.1,2156189.1,237180.8,2393370.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-02-19,3.0.0,60.0,718729.7,2156189.1,2156189.1,237180.8,2393370.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-02-27,3.0.0,60.0,718729.7,2156189.1,2156189.1,237180.8,2393370.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-03-07,3.0.0,60.0,718729.7,2156189.1,2156189.1,237180.8,2393370.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-028,Nice Living Facial Kiloan 2000 Helai GT,2024-03-28,3.0.0,60.0,718729.7,2156189.1,2156189.1,237180.8,2393370.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,NICE-4375,NICE LIVING FSP 360 HELAI GT,2024-03-28,10.0.0,600.0,337090.9,3370909.0,3370909.0,370799.99,3741709.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-005,PASEO ELG TCORE E 4R 300S,2024-03-28,3.0.0,36.0,303061.3,909183.9,909183.9,100010.23,1009194.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-006,PASEO ELG FSP 250S,2024-03-28,2.0.0,80.0,609009.0,1218018.0,1218018.0,133981.98,1352000.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-009,PASEO CHR FTP 70S,2024-01-17,3.0.0,144.0,200727.3,602181.9,602181.9,66240.01,668422.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-009,PASEO CHR FTP 70S,2024-01-29,3.0.0,144.0,200727.3,602181.9,602181.9,66240.01,668422.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-010,PASEO ELG FB 120S,2024-01-05,2.0.0,80.0,492000.0,984000.0,984000.0,108240.0,1092240.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-011,PASEO ELG FSP 220S,2024-01-05,3.0.0,120.0,579600.0,1738800.0,1738800.0,191268.0,1930068.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-012,PASEO ELG TCORE NE 8R 300S,2024-01-05,2.0.0,12.0,271115.5,542231.0,542231.0,59645.41,601876.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-012,PASEO ELG TCORE NE 8R 300S,2024-03-28,3.0.0,18.0,271115.5,813346.5,813346.5,89468.12,902815.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-020,PASEO SMRT FHSTD NPERF 6P 12S,2024-01-17,3.0.0,120.0,169425.5,508276.5,508276.5,55910.42,564187.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-020,PASEO SMRT FHSTD NPERF 6P 12S,2024-01-29,6.0.0,240.0,169425.5,1016553.0,1016553.0,111820.83,1128374.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-020,PASEO SMRT FHSTD NPERF 6P 12S,2024-02-07,5.0.0,200.0,169425.5,847127.5,847127.5,93184.03,940312.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-024,PASEO VEL FB UL SO 100S,2024-03-28,2.0.0,48.0,397090.9,794181.8,794181.8,87360.0,881542.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-025,PASEO ELG TCORE NE 12R 300S,2024-01-05,3.0.0,12.0,265300.0,795900.0,795900.0,87549.0,883449.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-025,PASEO ELG TCORE NE 12R 300S,2024-01-29,4.0.0,16.0,265300.0,1061200.0,1061200.0,116732.0,1177932.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-025,PASEO ELG TCORE NE 12R 300S,2024-02-19,4.0.0,16.0,265300.0,1061200.0,1061200.0,116732.0,1177932.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-025,PASEO ELG TCORE NE 12R 300S,2024-03-07,4.0.0,16.0,265300.0,1061200.0,1061200.0,116732.0,1177932.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-031,PASEO SMRT FHSTD PERF 6P 12S,2024-01-05,4.0.0,160.0,166400.0,665600.0,665600.0,73216.0,738816.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-031,PASEO SMRT FHSTD PERF 6P 12S,2024-02-27,5.0.0,200.0,166400.0,832000.0,832000.0,91520.0,923520.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-031,PASEO SMRT FHSTD PERF 6P 12S,2024-03-07,5.0.0,200.0,166400.0,832000.0,832000.0,91520.0,923520.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-032,PASEO ELG TWLR WHT TIPTOTIP 3R 70S,2024-02-12,3.0.0,18.0,148772.73,446318.19,446318.19,49095.0,495413.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-032,PASEO ELG TWLR WHT TIPTOTIP 3R 70S,2024-03-07,3.0.0,18.0,148772.73,446318.19,446318.19,49095.0,495413.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-036,PASEO SMRT FTP 50S GT,2024-01-05,3.0.0,240.0,148000.0,444000.0,444000.0,48840.0,492840.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-036,PASEO SMRT FTP 50S GT,2024-01-17,5.0.0,400.0,148000.0,740000.0,740000.0,81400.0,821400.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-036,PASEO SMRT FTP 50S GT,2024-01-29,6.0.0,480.0,148000.0,888000.0,888000.0,97680.0,985680.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-036,PASEO SMRT FTP 50S GT,2024-02-07,5.0.0,400.0,148000.0,740000.0,740000.0,81400.0,821400.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-036,PASEO SMRT FTP 50S GT,2024-02-27,5.0.0,400.0,148000.0,740000.0,740000.0,81400.0,821400.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-036,PASEO SMRT FTP 50S GT,2024-03-07,5.0.0,400.0,148000.0,740000.0,740000.0,81400.0,821400.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-037,PASEO PRSO FSP 130S,2024-01-17,2.0.0,80.0,572218.2,1144436.4,1144436.4,125888.0,1270324.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-037,PASEO PRSO FSP 130S,2024-02-07,2.0.0,80.0,572218.2,1144436.4,1144436.4,125888.0,1270324.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-037,PASEO PRSO FSP 130S,2024-02-27,3.0.0,120.0,572218.2,1716654.6,1716654.6,188832.01,1905487.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-037,PASEO PRSO FSP 130S,2024-03-07,3.0.0,120.0,572218.2,1716654.6,1716654.6,188832.01,1905487.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-038,PASEO B PRSO FTP 50S,2024-01-17,3.0.0,144.0,301789.1,905367.3,905367.3,99590.4,1004958.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-01-05,2.0.0,36.0,162162.2,324324.4,324324.4,35675.68,360000.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-01-29,4.0.0,72.0,162162.2,648648.8,648648.8,71351.37,720000.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-02-19,6.0.0,108.0,162162.2,972973.2,972973.2,107027.05,1080000.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-039,PASEO B WIPES GAZETTE 50S B1 G1,2024-03-07,5.0.0,90.0,162162.2,810811.0,810811.0,89189.21,900000.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-044,PASEO ULSO FSP 100S,2024-01-17,2.33.0,113.0,436189.1,1232234.21,1232234.21,135545.76,1367780.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-044,PASEO ULSO FSP 100S,2024-02-07,0.19.0,19.0,436189.1,207189.82,207189.82,22790.88,229981.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-044,PASEO ULSO FSP 100S,2024-03-28,4.0.0,160.0,436189.1,1744756.4,1744756.4,191923.2,1936680.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-045,PASEO ULSO FTP 40S,2024-02-27,3.0.0,216.0,326225.5,978676.5,978676.5,107654.42,1086331.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-01-05,4.0.0,72.0,162162.2,648648.8,648648.8,71351.37,720000.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-01-29,4.0.0,72.0,162162.2,648648.8,648648.8,71351.37,720000.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-052,PASEO B WIPES GAZETTE JOJOBA 50S B1 G1,2024-02-19,0.0.0,0.0,162162.2,0.0,0.0,0.0,0.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-01-05,5.0.0,90.0,126000.0,630000.0,630000.0,69300.0,699300.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-01-29,6.0.0,108.0,126000.0,756000.0,756000.0,83160.0,839160.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-02-19,5.0.0,90.0,126000.0,630000.0,630000.0,69300.0,699300.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-054,PASEO AB WET WIPES GAZETTE 50S,2024-03-07,5.0.0,90.0,126000.0,630000.0,630000.0,69300.0,699300.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-10,20.0.0,960.0,439418.2,8788364.0,8788364.0,966720.04,9755084.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-17,10.0.0,480.0,439418.2,4394182.0,4394182.0,483360.02,4877542.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-22,20.0.0,960.0,439418.2,8788364.0,8788364.0,966720.04,9755084.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-01-31,20.0.0,960.0,439418.2,8788364.0,8788364.0,966720.04,9755084.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-12,20.0.0,960.0,439418.2,8788364.0,8788364.0,966720.04,9755084.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-19,10.0.0,480.0,439418.2,4394182.0,4394182.0,483360.02,4877542.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-02-27,20.0.0,960.0,439418.2,8788364.0,8788364.0,966720.04,9755084.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-03-07,20.0.0,960.0,439418.2,8788364.0,8788364.0,966720.04,9755084.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,PASEO-070,PASEO SMRT FSP 540 PLY GT,2024-03-28,20.0.0,960.0,439418.2,8788364.0,8788364.0,966720.04,9755084.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,Paseo-053.,PASEO AB WET WIPES GAZETTE 25S B1 G1 1100,2024-01-05,5.0.0,90.0,126000.0,630000.0,630000.0,69300.0,699300.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,Paseo-053.,PASEO AB WET WIPES GAZETTE 25S B1 G1 1100,2024-01-29,6.0.0,108.0,126000.0,756000.0,756000.0,83160.0,839160.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,Paseo-053.,PASEO AB WET WIPES GAZETTE 25S B1 G1 1100,2024-02-19,5.0.0,90.0,126000.0,630000.0,630000.0,69300.0,699300.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,Paseo-053.,PASEO AB WET WIPES GAZETTE 25S B1 G1 1100,2024-03-07,5.0.0,90.0,126000.0,630000.0,630000.0,69300.0,699300.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,TOPLY-001,TOPLY NL MG WHT 100S PTG 2,2024-01-05,5.0.0,300.0,198000.0,990000.0,990000.0,108900.0,1098900.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,TOPLY-001,TOPLY NL MG WHT 100S PTG 2,2024-01-17,3.0.0,180.0,198000.0,594000.0,594000.0,65340.0,659340.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,TOPLY-001,TOPLY NL MG WHT 100S PTG 2,2024-02-07,4.0.0,240.0,198000.0,792000.0,792000.0,87120.0,879120.0
BAMBANG LIMANTORO - GARUDA,JL. RAYA MANDALA,TOPLY-001,TOPLY NL MG WHT 100S PTG 2,2024-02-19,5.0.0,300.0,198000.0,990000.0,990000.0,108900.0,1098900.0
BANK BRI,JL. RAYA MANDALA,LIVI-003,LIVI EVO SMRT L TWL MFOLD 150S,2024-02-27,5.0.0,120.0,180529.1,902645.5,902645.5,99291.01,1001937.0
BANK BRI,JL. RAYA MANDALA,LIVI-009,LIVI EVO SMRT TWL MFOLD 150S,2024-01-09,1.0.0,24.0,180529.1,180529.1,180529.1,19858.2,200387.0
BERLIAN MART,JL. RAYA MANDALA,JOLLY-007,JOLLY FKILO PTG 2 1000G,2024-01-09,1.0.0,20.0,727000.0,727000.0,727000.0,79970.0,806970.0
